epic,course,course_sequence,module,worksheet_title,assessment_type,status,grade,question_count,learnosity_reference,thinkster_worksheet_id,thinkster_worksheet_number,selected_concept_id,selected_topic_id,activity_id,created_at
Algebra 2,Math: Polynomial Functions,12,End behavior,Rational Zero Theorem - Review Worksheet 2,Review,Published,,8,AQPFNRAL235,TAQAL235PFNR_1,AQPFNRAL235,T.AL2.PFN.9,T.AL2.PFN,e566f288-be73-490a-b11b-3a532bb4fc13,2026-07-01T17:03:52.077678+00:00
Algebra 2,Math: Polynomial Functions,12,End behavior,Rational Zero Theorem - Review Worksheet 3,Review,Published,,8,AQPFNRAL236,TAQAL236PFNR_1,AQPFNRAL236,T.AL2.PFN.9,T.AL2.PFN,cae033de-0e55-40e8-b37c-ac193aa69640,2026-07-01T17:03:52.855249+00:00
Algebra 2,Math: Polynomial Functions,12,End behavior,Polynomial Functions - UT L1 (Set 1),Test,Published,,10,AQUTAL2PFNL101,TAQUTAL2PFNL101_1,AQUTAL2PFNL101,T.AL2.PFN.1,T.AL2.PFN,c319dba4-105e-40a5-a5fa-9523299f300f,
Algebra 2,Math: Polynomial Functions,12,End behavior,Polynomial Functions - UT L1 (Set 2),Test,Published,,10,AQUTAL2PFNL102,TAQUTAL2PFNL102_1,AQUTAL2PFNL102,T.AL2.PFN.1,T.AL2.PFN,3a9523d6-81d0-498c-9662-57fb7a651421,
Algebra 2,Math: Polynomial Functions,12,End behavior,Polynomial Functions - UT L2 (Set 1),Test,Published,,10,AQUTAL2PFNL201,TAQUTAL2PFNL201_1,AQUTAL2PFNL201,T.AL2.PFN.7,T.AL2.PFN,5da980d9-ec19-48c5-ac37-1fd46c156702,
Algebra 2,Math: Polynomial Functions,12,End behavior,Polynomial Functions - UT L2 (Set 2),Test,Published,,10,AQUTAL2PFNL202,TAQUTAL2PFNL202_1,AQUTAL2PFNL202,T.AL2.PFN.7,T.AL2.PFN,49ad82a9-0297-4442-a0d9-9f24eeb0d35d,
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Worksheet 1,Practice,Published,,5,AQPOPAL201,TAQAL201POP_1,AQPOPAL201,T.AL2.POP.1,,23982993-d0a2-4098-bd31-45c89d802769,2026-06-18T08:55:10.663Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Worksheet 2,Practice,Published,,5,AQPOPAL202,TAQAL202POP_1,AQPOPAL202,T.AL2.POP.1,,0a652303-458d-4cc4-98ee-0a218bba939f,2026-06-18T08:55:10.669Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Worksheet 3,Practice,Published,,5,AQPOPAL203,TAQAL203POP_1,AQPOPAL203,T.AL2.POP.1,,05fc6137-6165-4564-9f7d-24aa836200ab,2026-06-18T08:55:10.676Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Worksheet 1,Practice,Published,,5,AQPOPAL204,TAQAL204POP_1,AQPOPAL204,T.AL2.POP.10,,7a3cde85-76b0-4020-b5bc-48772c80f737,2026-06-18T08:55:10.681Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Worksheet 2,Practice,Published,,5,AQPOPAL205,TAQAL205POP_1,AQPOPAL205,T.AL2.POP.10,,1a95b0f8-fa4d-45ea-982e-ed55bffa4ecd,2026-06-18T08:55:10.686Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Worksheet 3,Practice,Published,,5,AQPOPAL206,TAQAL206POP_1,AQPOPAL206,T.AL2.POP.10,,94e5ac10-7251-40ce-bc91-c42b30f61fb9,2026-06-18T08:55:10.691Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Worksheet 1,Practice,Published,,5,AQPOPAL207,TAQAL207POP_1,AQPOPAL207,T.AL2.POP.2,,a64b78a9-0907-4b36-a80e-a4e7b20ed6e4,2026-06-18T08:55:10.696Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Worksheet 2,Practice,Published,,5,AQPOPAL208,TAQAL208POP_1,AQPOPAL208,T.AL2.POP.2,,3c559e5a-fdb3-4405-8d6d-57f0b67ff744,2026-06-18T08:55:10.700Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Worksheet 3,Practice,Published,,5,AQPOPAL209,TAQAL209POP_1,AQPOPAL209,T.AL2.POP.2,,06a97d0d-23cf-4979-babc-a9ce0f429eaf,2026-06-18T08:55:10.705Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Worksheet 1,Practice,Published,,5,AQPOPAL210,TAQAL210POP_1,AQPOPAL210,T.AL2.POP.3,,3767fa1d-3309-42e0-a7c9-a5d3d34c00d8,2026-06-18T08:55:10.710Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Worksheet 2,Practice,Published,,5,AQPOPAL211,TAQAL211POP_1,AQPOPAL211,T.AL2.POP.3,,0ee5e870-5418-40c5-9932-1c65041976d1,2026-06-18T08:55:10.714Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Worksheet 3,Practice,Published,,5,AQPOPAL212,TAQAL212POP_1,AQPOPAL212,T.AL2.POP.3,,4271dee7-ad89-4024-a227-3a954cd8d030,2026-06-18T08:55:10.720Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Worksheet 1,Practice,Published,,5,AQPOPAL213,TAQAL213POP_1,AQPOPAL213,T.AL2.POP.4,,dc18799a-6a45-4766-8f81-41b7821f9353,2026-06-18T08:55:10.724Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Worksheet 2,Practice,Published,,5,AQPOPAL214,TAQAL214POP_1,AQPOPAL214,T.AL2.POP.4,,1007299c-03ed-48a3-9412-c2adad650233,2026-06-18T08:55:10.728Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Worksheet 3,Practice,Published,,5,AQPOPAL215,TAQAL215POP_1,AQPOPAL215,T.AL2.POP.4,,c77e1495-c27c-4015-9eb7-c9a4382aa0cd,2026-06-18T08:55:10.736Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Worksheet 1,Practice,Published,,5,AQPOPAL216,TAQAL216POP_1,AQPOPAL216,T.AL2.POP.5,,19edef8a-2ab5-42fa-aa9c-6c82dba2eb74,2026-06-18T08:55:10.741Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Worksheet 2,Practice,Published,,5,AQPOPAL217,TAQAL217POP_1,AQPOPAL217,T.AL2.POP.5,,e7d31de9-76b1-4da1-851d-69d2838d7e19,2026-06-18T08:55:10.750Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Worksheet 3,Practice,Published,,5,AQPOPAL218,TAQAL218POP_1,AQPOPAL218,T.AL2.POP.5,,fb75b0ca-19e1-44bc-b8e3-09e438221cca,2026-06-18T08:55:10.759Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Worksheet 1,Practice,Published,,5,AQPOPAL219,TAQAL219POP_1,AQPOPAL219,T.AL2.POP.6,,6761922c-b889-427f-830f-d6e2b7ff5f1c,2026-06-18T08:55:10.764Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Worksheet 2,Practice,Published,,5,AQPOPAL220,TAQAL220POP_1,AQPOPAL220,T.AL2.POP.6,,9fbf37ad-823a-4c31-b9bc-8ae334248df1,2026-06-18T08:55:10.769Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Worksheet 3,Practice,Published,,5,AQPOPAL221,TAQAL221POP_1,AQPOPAL221,T.AL2.POP.6,,fa3d52d3-8170-4937-a5cb-f9dd1ca6da36,2026-06-18T08:55:10.773Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Worksheet 1,Practice,Published,,5,AQPOPAL222,TAQAL222POP_1,AQPOPAL222,T.AL2.POP.7,,0cf3ec67-faf8-472b-a486-c0627b4db6f2,2026-06-18T08:55:10.780Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Worksheet 2,Practice,Published,,5,AQPOPAL223,TAQAL223POP_1,AQPOPAL223,T.AL2.POP.7,,25ea3cb9-35c9-4357-b806-bc030ce52266,2026-06-18T08:55:10.784Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Worksheet 3,Practice,Published,,5,AQPOPAL224,TAQAL224POP_1,AQPOPAL224,T.AL2.POP.7,,58dc2e07-9068-4121-8378-fdf06e2fc960,2026-06-18T08:55:10.789Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Worksheet 1,Practice,Published,,5,AQPOPAL225,TAQAL225POP_1,AQPOPAL225,T.AL2.POP.8,,c18a2426-aa35-4e6c-b47b-73183c641018,2026-06-18T08:55:10.793Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Worksheet 2,Practice,Published,,5,AQPOPAL226,TAQAL226POP_1,AQPOPAL226,T.AL2.POP.8,,f4ceb76a-ff78-4a93-83d5-e5afff8800e1,2026-06-18T08:55:10.798Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Worksheet 3,Practice,Published,,5,AQPOPAL227,TAQAL227POP_1,AQPOPAL227,T.AL2.POP.8,,cfd6f0db-15e6-406b-a292-1052f7ee0a17,2026-06-18T08:55:10.803Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Worksheet 1,Practice,Published,,5,AQPOPAL228,TAQAL228POP_1,AQPOPAL228,T.AL2.POP.9,,8c328d79-204f-47b6-801f-a1f9b0e33422,2026-06-18T08:55:10.808Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Worksheet 2,Practice,Published,,5,AQPOPAL229,TAQAL229POP_1,AQPOPAL229,T.AL2.POP.9,,1b51482b-8582-4700-9e74-390f23f5a747,2026-06-18T08:55:10.813Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Worksheet 3,Practice,Published,,5,AQPOPAL230,TAQAL230POP_1,AQPOPAL230,T.AL2.POP.9,,fc20415f-576e-4baf-8985-ce3023bdafdb,2026-06-18T08:55:10.818Z
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Review Worksheet 1,Review,Published,,8,AQPOPRAL201,TAQAL201POPR_1,AQPOPRAL201,T.AL2.POP.1,T.AL2.POP,07f52c47-139e-43a7-9988-1f8b66048775,2026-07-01T17:03:58.936200+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Review Worksheet 2,Review,Published,,8,AQPOPRAL202,TAQAL202POPR_1,AQPOPRAL202,T.AL2.POP.1,T.AL2.POP,5af0cad5-9b14-454e-a9a1-5125a43f1291,2026-07-01T17:03:59.856275+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Adding & subtracting polynomials - Review Worksheet 3,Review,Published,,8,AQPOPRAL203,TAQAL203POPR_1,AQPOPRAL203,T.AL2.POP.1,T.AL2.POP,d573b853-99a2-4f44-a083-1659b10d103e,2026-07-01T17:04:00.778026+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Review Worksheet 1,Review,Published,,8,AQPOPRAL204,TAQAL204POPR_1,AQPOPRAL204,T.AL2.POP.10,T.AL2.POP,74878f71-d034-40fa-b5bc-17110df81930,2026-07-01T17:04:01.700286+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Review Worksheet 2,Review,Published,,8,AQPOPRAL205,TAQAL205POPR_1,AQPOPRAL205,T.AL2.POP.10,T.AL2.POP,79ffdbb2-eee2-41fb-ae2c-e21d28e86fc9,2026-07-01T17:04:02.621163+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Pascal's Triangle and Binomial Theorem - Review Worksheet 3,Review,Published,,8,AQPOPRAL206,TAQAL206POPR_1,AQPOPRAL206,T.AL2.POP.10,T.AL2.POP,3411a0e3-8279-4885-a5aa-322f88c47a1b,2026-07-01T17:04:03.338054+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Review Worksheet 1,Review,Published,,8,AQPOPRAL207,TAQAL207POPR_1,AQPOPRAL207,T.AL2.POP.2,T.AL2.POP,475a10e0-bd5d-4b99-b4c5-a3afd75b0b96,2026-07-01T17:04:04.171144+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Review Worksheet 2,Review,Published,,8,AQPOPRAL208,TAQAL208POPR_1,AQPOPRAL208,T.AL2.POP.2,T.AL2.POP,253deef1-190d-4e0d-8089-daa476b7259d,2026-07-01T17:04:04.848589+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Multiplying polynomials - Review Worksheet 3,Review,Published,,8,AQPOPRAL209,TAQAL209POPR_1,AQPOPRAL209,T.AL2.POP.2,T.AL2.POP,6a7f5dd8-cfeb-45b2-9472-b4e7e89b1fbd,2026-07-01T17:04:05.689699+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Review Worksheet 1,Review,Published,,8,AQPOPRAL210,TAQAL210POPR_1,AQPOPRAL210,T.AL2.POP.3,T.AL2.POP,28128461-8cfa-494f-8f85-d33fb6d3d516,2026-07-01T17:04:06.595445+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Review Worksheet 2,Review,Published,,8,AQPOPRAL211,TAQAL211POPR_1,AQPOPRAL211,T.AL2.POP.3,T.AL2.POP,f24d060d-4f16-4367-98f0-6a269e9b1c85,2026-07-01T17:04:07.536251+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: FOIL - Review Worksheet 3,Review,Published,,8,AQPOPRAL212,TAQAL212POPR_1,AQPOPRAL212,T.AL2.POP.3,T.AL2.POP,55698287-d7c3-40ba-8270-f6474362a24e,2026-07-01T17:04:08.457683+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Review Worksheet 1,Review,Published,,8,AQPOPRAL213,TAQAL213POPR_1,AQPOPRAL213,T.AL2.POP.4,T.AL2.POP,6153bda8-2f12-469e-9713-f0e1c478f62b,2026-07-01T17:04:09.379417+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Review Worksheet 2,Review,Published,,8,AQPOPRAL214,TAQAL214POPR_1,AQPOPRAL214,T.AL2.POP.4,T.AL2.POP,a10ad53a-495a-4a22-8528-e296adef5370,2026-07-01T17:04:10.301033+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Perfect squares - Review Worksheet 3,Review,Published,,8,AQPOPRAL215,TAQAL215POPR_1,AQPOPRAL215,T.AL2.POP.4,T.AL2.POP,8f6cbda7-0d08-4ba9-9153-51f4585694b4,2026-07-01T17:04:11.225593+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Review Worksheet 1,Review,Published,,8,AQPOPRAL216,TAQAL216POPR_1,AQPOPRAL216,T.AL2.POP.5,T.AL2.POP,bb8e11a1-bb27-4e42-b183-2fd2d679b091,2026-07-01T17:04:12.143604+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Review Worksheet 2,Review,Published,,8,AQPOPRAL217,TAQAL217POPR_1,AQPOPRAL217,T.AL2.POP.5,T.AL2.POP,365c083d-b6aa-49b2-968b-d47c9bfb4f48,2026-07-01T17:04:12.901248+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Special products: Difference of squares - Review Worksheet 3,Review,Published,,8,AQPOPRAL218,TAQAL218POPR_1,AQPOPRAL218,T.AL2.POP.5,T.AL2.POP,77593ad9-2a7d-4061-a5ec-0bf9b9779f31,2026-07-01T17:04:13.782434+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Review Worksheet 1,Review,Published,,8,AQPOPRAL219,TAQAL219POPR_1,AQPOPRAL219,T.AL2.POP.6,T.AL2.POP,7557e477-6089-4a3a-80c9-fd6c20820d74,2026-07-01T17:04:14.704075+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Review Worksheet 2,Review,Published,,8,AQPOPRAL220,TAQAL220POPR_1,AQPOPRAL220,T.AL2.POP.6,T.AL2.POP,0e65bb26-9b26-4ce5-a8a0-abe7bc7ec93f,2026-07-01T17:04:15.550474+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial identities - Review Worksheet 3,Review,Published,,8,AQPOPRAL221,TAQAL221POPR_1,AQPOPRAL221,T.AL2.POP.6,T.AL2.POP,28fbcab7-cff6-4f6c-a3fd-53eb3775e7b1,2026-07-01T17:04:16.372391+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Review Worksheet 1,Review,Published,,8,AQPOPRAL222,TAQAL222POPR_1,AQPOPRAL222,T.AL2.POP.7,T.AL2.POP,82cb6d72-1c3c-43e9-988e-6d5095e6cb4f,2026-07-01T17:04:17.264385+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Review Worksheet 2,Review,Published,,8,AQPOPRAL223,TAQAL223POPR_1,AQPOPRAL223,T.AL2.POP.7,T.AL2.POP,02ab2543-e82c-48cb-a121-1256319621f9,2026-07-01T17:04:18.101117+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Dividing polynomials - Review Worksheet 3,Review,Published,,8,AQPOPRAL224,TAQAL224POPR_1,AQPOPRAL224,T.AL2.POP.7,T.AL2.POP,ee99ad93-0ac9-47be-8dc8-2d5672d10535,2026-07-01T17:04:19.006976+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Review Worksheet 1,Review,Published,,8,AQPOPRAL225,TAQAL225POPR_1,AQPOPRAL225,T.AL2.POP.8,T.AL2.POP,f4296bf3-88e0-420a-9d2b-6d9e5bc045db,2026-07-01T17:04:19.921945+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Review Worksheet 2,Review,Published,,8,AQPOPRAL226,TAQAL226POPR_1,AQPOPRAL226,T.AL2.POP.8,T.AL2.POP,c26cb98e-9398-4d45-b000-a368fdd40fe4,2026-07-01T17:04:20.643555+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Long division - Review Worksheet 3,Review,Published,,8,AQPOPRAL227,TAQAL227POPR_1,AQPOPRAL227,T.AL2.POP.8,T.AL2.POP,a7e3de3d-3156-4c27-a077-066ce57ad164,2026-07-01T17:04:21.565127+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Review Worksheet 1,Review,Published,,8,AQPOPRAL228,TAQAL228POPR_1,AQPOPRAL228,T.AL2.POP.9,T.AL2.POP,7d4d873a-b1ab-47c4-b00e-dd2c4a2dd58f,2026-07-01T17:04:22.487005+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Review Worksheet 2,Review,Published,,8,AQPOPRAL229,TAQAL229POPR_1,AQPOPRAL229,T.AL2.POP.9,T.AL2.POP,96f08284-35da-4bea-8057-b02ff0e73e06,2026-07-01T17:04:23.203276+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Synthetic division - Review Worksheet 3,Review,Published,,8,AQPOPRAL230,TAQAL230POPR_1,AQPOPRAL230,T.AL2.POP.9,T.AL2.POP,02ca9b1c-0b0a-4dc5-878a-76d02f668eb0,2026-07-01T17:04:24.123550+00:00
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial Operations - UT L1 (Set 1),Test,Published,,10,AQUTAL2POPL101,TAQUTAL2POPL101_1,AQUTAL2POPL101,T.AL2.POP.1,T.AL2.POP,5e836ba9-1b43-4e27-9325-de1a8771cacc,
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial Operations - UT L1 (Set 2),Test,Published,,10,AQUTAL2POPL102,TAQUTAL2POPL102_1,AQUTAL2POPL102,T.AL2.POP.1,T.AL2.POP,b886b301-48fd-492d-b0c5-ff55026981be,
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial Operations - UT L2 (Set 1),Test,Published,,10,AQUTAL2POPL201,TAQUTAL2POPL201_1,AQUTAL2POPL201,T.AL2.POP.6,T.AL2.POP,456e1b41-a4a6-4288-8b25-454b06f581b9,
Algebra 2,Math: Polynomial Operations,13,Adding & subtracting polynomials,Polynomial Operations - UT L2 (Set 2),Test,Published,,10,AQUTAL2POPL202,TAQUTAL2POPL202_1,AQUTAL2POPL202,T.AL2.POP.6,T.AL2.POP,8817269e-ed82-4f85-b7d2-516eebd435bd,
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form","Standard, vertex, and factored form - Worksheet 1",Practice,Published,,5,AQQFEAL201,TAQAL201QFE_1,AQQFEAL201,T.AL2.QFE.1,,eebe9797-f941-498d-906e-98788506a916,2026-06-18T08:44:20.740Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form","Standard, vertex, and factored form - Worksheet 2",Practice,Published,,5,AQQFEAL202,TAQAL202QFE_1,AQQFEAL202,T.AL2.QFE.1,,8cb3222c-b074-438a-a6c1-6b8edfcd6079,2026-06-18T08:44:20.976Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form","Standard, vertex, and factored form - Worksheet 3",Practice,Published,,5,AQQFEAL203,TAQAL203QFE_1,AQQFEAL203,T.AL2.QFE.1,,62287dcc-eae7-4b9b-8751-803d5df1a2f8,2026-06-18T08:44:21.228Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Systems of quadratic and linear equations - Worksheet 1,Practice,Published,,5,AQQFEAL204,TAQAL204QFE_1,AQQFEAL204,T.AL2.QFE.10,,1ef7c33b-81c8-4cfb-9019-5526e5c32770,2026-06-18T08:44:21.459Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Systems of quadratic and linear equations - Worksheet 2,Practice,Published,,5,AQQFEAL205,TAQAL205QFE_1,AQQFEAL205,T.AL2.QFE.10,,c21cb2ba-3445-403f-b39e-7aeb22a1fc93,2026-06-18T08:44:21.710Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Systems of quadratic and linear equations - Worksheet 3,Practice,Published,,5,AQQFEAL206,TAQAL206QFE_1,AQQFEAL206,T.AL2.QFE.10,,563ffd0a-31bd-4992-8650-4798f38ed87b,2026-06-18T08:44:21.942Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Quadratic inequalities - Worksheet 1,Practice,Published,,5,AQQFEAL207,TAQAL207QFE_1,AQQFEAL207,T.AL2.QFE.11,,ef4d4f8b-88b4-41aa-b949-21c69c95815f,2026-06-18T08:44:22.194Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Quadratic inequalities - Worksheet 2,Practice,Published,,5,AQQFEAL208,TAQAL208QFE_1,AQQFEAL208,T.AL2.QFE.11,,419f2994-b49b-4a36-839a-bbc342a8e09c,2026-06-18T08:44:22.426Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Quadratic inequalities - Worksheet 3,Practice,Published,,5,AQQFEAL209,TAQAL209QFE_1,AQQFEAL209,T.AL2.QFE.11,,4fe8465c-833c-48fc-b474-66ed1949bf3a,2026-06-18T08:44:22.679Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Modeling with quadratics - Worksheet 1,Practice,Published,,5,AQQFEAL210,TAQAL210QFE_1,AQQFEAL210,T.AL2.QFE.12,,5baf209b-9f47-4068-94ec-f99c3008e0be,2026-06-18T08:44:22.910Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Modeling with quadratics - Worksheet 2,Practice,Published,,5,AQQFEAL211,TAQAL211QFE_1,AQQFEAL211,T.AL2.QFE.12,,111eb5fe-78c0-49d1-9890-90c0d2967cb9,2026-06-18T08:44:23.174Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Modeling with quadratics - Worksheet 3,Practice,Published,,5,AQQFEAL212,TAQAL212QFE_1,AQQFEAL212,T.AL2.QFE.12,,c42ef8d9-f4af-4988-99db-1d05da513c60,2026-06-18T08:44:23.406Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Graphing quadratics - Worksheet 1,Practice,Published,,5,AQQFEAL213,TAQAL213QFE_1,AQQFEAL213,T.AL2.QFE.2,,dc83275b-cbd0-4d22-b293-e8f446df62e4,2026-06-18T08:44:23.660Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Graphing quadratics - Worksheet 2,Practice,Published,,5,AQQFEAL214,TAQAL214QFE_1,AQQFEAL214,T.AL2.QFE.2,,649a1d6d-ea03-45a6-aeaf-779041ea9952,2026-06-18T08:44:23.914Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Graphing quadratics - Worksheet 3,Practice,Published,,5,AQQFEAL215,TAQAL215QFE_1,AQQFEAL215,T.AL2.QFE.2,,9894b112-d077-4b59-86d9-89b91234f428,2026-06-18T08:44:24.217Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Vertex and axis of symmetry - Worksheet 1,Practice,Published,,5,AQQFEAL216,TAQAL216QFE_1,AQQFEAL216,T.AL2.QFE.3,,3105de0e-3b28-4fe5-b720-a7b53fc989ff,2026-06-18T08:44:24.445Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Vertex and axis of symmetry - Worksheet 2,Practice,Published,,5,AQQFEAL217,TAQAL217QFE_1,AQQFEAL217,T.AL2.QFE.3,,2278927c-57ee-44e2-b719-b9ed85315739,2026-06-18T08:44:24.730Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Vertex and axis of symmetry - Worksheet 3,Practice,Published,,5,AQQFEAL218,TAQAL218QFE_1,AQQFEAL218,T.AL2.QFE.3,,ef23c7bb-2e47-44f2-bbde-6a8f5e55a8d6,2026-06-18T08:44:25.005Z
Algebra 2,Math: Quadratic Functions & Equations,14,"Standard, vertex, and factored form",Solving quadratics: Factoring - Worksheet 1,Practice,Published,,5,AQQFEAL219,TAQAL219QFE_1,AQQFEAL219,T.AL2.QFE.4,,0e012d31-a2e0-46f6-80e5-08f6908949ce,2026-06-18T08:44:25.258Z
